entname,PERSON_PMS_002,COM_CICI_035,COM_CICI_037,LRB_020,LRB_007,LRB_001,LRB_022,LRB_011,LRB_013,LRB_009,TAX_TW_015,TAX_TW_016,TAX_TW_017,TAX_TW_001,TAX_TW_024,TAX_TW_004,TAX_TW_003,TAX_TW_018,TAX_TW_025,TAX_TW_019,TAX_TW_020,TAX_TW_027,TAX_TW_022,TAX_TW_023,OPT_ARCSS_001,DWSBJN_002,DEBT_DMP_021,DEBT_DMP_025,NSDJ_016,TAX_TW_009,TAX_TW_028,JUSTICE_JNP_023,JUSTICE_JNP_024,JUSTICE_JNP_025,JUSTICE_JNP_026,JUSTICE_JNP_027,JUSTICE_JNP_028,JUSTICE_JNP_029,JUSTICE_JNP_030,JUSTICE_JNP_031,JNSHJXYHB_002,JNSHJXYYBMD_002,JUSTICE_JE_009,JUSTICE_JNP_022,SHTZXY_002,LRB_002,LRB_004,LRB_021,LRB_023,COM_CIBI_006,COM_CIBI_033,XWQY_001,TAX_TW_029,TAX_TW_030,COM_CIBI_002,LRB_024,LRB_025,LRB_026,ZCFZB_034,TAX_TW_031,DL_002
11119,2,0,0,-1.015327,0.000661,2,27.49,6734160.54,746.27,4452.85,4986,6617,8288,109727.51,18.38,85079.3,0.815746001,4978,4978,6299,7716,35784,70038,82175,3506.8,4,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111,0.000661,0.000799,-7.09,27.42,1,1,110,32,70,0.88,1.88,-2.55,9.33,3.65,0
11139,2,0,0,-20.473746,0.011046,1.957352,8,3294498.85,1200.53,34837.47,1528,1363,1252,15875.44,1.02,24417.79,-0.557708338,1526,1526,1323,1230,2413,4364,1098,4355.8,5,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364,0.010574,0.137911,34837.47,3.33,1,0,42,39,50,-2.92,-2.33,-9.44,-6.12,-0.51,0
11170,2,0,0,0.673692,0.03278,1.95,47.61,26370360.3,24562.99,821197.81,2186,2132,2411,215097.97,19.32,190719.31,0.074407277,2180,2180,2132,2465,11152,1223,1205,9187.45,7,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.000931,0.031141,0.033403,821197.81,11.58,1,1,62,48,500,3.33,4.5,2.09,180.4,1.3,0
11190,2,0,0,-0.987679,-0.043385,2,7.56,768446.17,488.3,-33338.9,8153,8639,7884,9184.24,2.41,5975.62,2.319204915,8153,8153,8265,7474,8186,23678,28900,871.16,1,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000635,-0.043385,-0.077159,40.2,6,1,1,66,33,350,6.7,5.77,-1.98,83.56,5.38,0
11234,2,0,0,1.402072,0.314181,1.956044,12.55,6950873.06,-2495.62,2087841.86,2081,2026,2525,283201.83,15.09,133952.705,1.243817301,2075,2075,2467,3075,11152,509,674,879.81,1,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000359,0.300371,0.452812,2087841.86,3.08,2,0,33,9,10,16.33,15,4.34,143,6.39,0
11250,2,0,0,64.686746,-0.054855,2.005826,0.73,177716.81,-10.63,-9805.37,34829,32276,37066,614.78,5.02,4725.435,-0.936504035,34828,34828,32120,36705,35784,18987,26913,1742.32,2,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00006,-0.055174,-0.069383,15.62,7.25,1,1,61,69,101,-5.53,-6.62,23.65,-9.78,-2.03,0
11288,2,0,0,-3.365154,0.030352,1.970788,5.53,2206304.5,-165.27,65009.24,2249,6865,9667,38927.17,4.24,23189.365,4.224029599,2246,2246,6658,9503,8705,25715,8710,2638.38,3,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000075,0.029465,0.031858,-108.35,7.5,1,1,83,32,500,-0.02,0.95,-6.35,21.8,12.41,0
11305,3,0,0,1.596099,0.035985,1.929496,85.05,47106790.05,99885.69,1575625.69,11074,16743,18443,-229411.37,-7.95,-565479.42,0.735974842,11072,11072,16733,18435,11152,842,1277,72583.92,78,0,0,1,0,18,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.00212,0.033448,0.043467,1575625.69,17.08,1,0,2,5,1200,3.11,4.25,4.81,17,-2.22,0
11379,2,0,0,-0.197886,0.048767,1.939918,2.09,409555.35,559.51,18772.72,5049,9099,9799,4779.18,0.6,3896.3,-0.094437223,5044,5044,9354,10169,9032,3528,4403,882.23,1,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001366,0.045837,0.054895,-12.89,17,2,1,67,16,5,-1.07,-0.05,-0.48,0.44,0.69,0
11399,2,0,0,-1.036251,0.001097,2,109.54,26828678.07,-1804.97,29443.54,1498,3027,3345,247367.71,43.86,261730.5,-0.116003234,1491,1491,2884,3138,35784,70038,15302,26145.64,30,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000067,0.001097,0.002734,-46.89,10.33,2,1,113,32,100,-1.35,-0.38,-2.6,-97.67,0.61,0
11402,2,3,1,11.384887,0.00105,1.430127,110.5,61203418.05,1624434.02,27628.37,546,524,720,1619194.53,99.89,1361204.945,0.420570267,539,539,485,674,11152,6329,1363,8947.75,10,0,0,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.026542,0.000451,0.000525,27628.37,13.33,2,0,25,24,2688,7,7.75,13.53,3.6,2.83,0
11436,1,0,0,-6.430288,-0.155632,2.002868,24.63,6032100.35,-1297.33,-941477.37,35155,69784,81986,-481957.87,-71.13,-1077764.05,0.710280953,35154,35154,69778,81984,35784,9787,5147,10453.92,12,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000215,-0.156078,-0.180027,1499.39,15.25,2,1,40,36,300,-4.71,-4.88,-17.5,-5.22,-1.29,0
11547,3,0,0,-0.741795,-0.000529,2,18.36,4497053.06,444.4,-2377.86,2636,5857,8462,145649.01,25.04,81713.65,7.192520765,2630,2630,5576,7854,35784,70038,82175,3495.04,4,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000099,-0.000529,-0.000653,3.79,10.17,2,1,59,34,500,3.59,4.12,-1.85,14.56,24.19,0
11663,2,0,0,-0.823707,0.020774,1.952373,7.44,1822736.39,1084.93,36062.05,11151,14453,10219,35798.55,6.03,48713.075,-0.489997927,11142,11142,14022,10736,35784,18065,5704,3663.36,4,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000595,0.019785,0.023489,-57.43,17.42,1,1,61,29,60,-2.24,-1.38,-2.05,-2.67,-0.58,0
11680,2,2,1,1.993151,0.002292,1.966344,33.22,8136379.71,28.81,18021.15,6052,14547,14889,38442.49,6.4,32431,0.396375253,6045,6045,14073,14318,35784,19760,21716,6098.12,7,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000004,0.002215,0.002325,-28.7,16.33,1,1,113,32,200,-0.71,0.25,6.23,-10.11,2.29,0
11683,2,0,0,-1.583016,0.003669,1.949999,17.34,4247321.87,1048.67,14802.34,17581,24754,27410,10046.08,1.7,12015.205,-0.323686666,17571,17571,24518,26757,35784,17018,27173,1742.32,2,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247,0.003485,0.003609,-23.57,3.83,2,1,55,32,100,4.12,4.62,-3.88,6.89,-0.03,0
11709,2,0,0,2.52724,0.048765,1.950781,30.33,7427453.24,35769.76,344375.75,35727,69776,81836,-841581.93,-124.67,-567456.045,-1.903335782,35727,35727,69772,81830,35784,8459,15920,871.16,1,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004816,0.046365,0.048172,-548.45,10.42,2,1,55,32,50,11.53,9.62,6.17,29.33,7.13,0
11733,2,0,0,-0.063821,0.09764,1.948972,36.86,7226046.24,-14077.88,669547.21,2073,999,929,238534.85,32.67,258672.58,-0.295425819,2069,2069,989,910,9032,661,670,13851,15,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001948,0.092657,0.106341,-459.87,10.42,2,1,104,75,810,-1.09,-0.1,-0.14,15.56,-0.03,0
11737,2,0,0,-4.454971,0.030126,2,0.39,215110.86,-5018.26,6480.35,10826,16439,18170,-5717.71,-0.29,-18205.76,0.813717815,10825,10825,16426,18152,11152,16895,18602,879.81,1,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023329,0.030126,0.046435,6480.35,3,2,0,83,32,200,-5.33,-5.5,-13.91,-85.6,-2.52,0
11759,0,0,0,-0.463892,0.001507,1.615743,23.39,5728137.37,132.89,5315.58,14595,21109,25189,16576.86,2.74,13919.715,0.077474566,14587,14587,21020,25716,35784,13569,14559,871.16,1,0,0,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000023,0.000928,0.000953,-8.47,2.67,1,0,107,68,100,-1.24,-0.25,-1.62,-41.89,1.26,0
11768,2,0,0,3.127193,-0.085737,2,1.15,639667.81,356.07,-54843.38,3999,4829,4491,43942.54,2.5,61624.27,-0.45308026,3992,3992,4717,4359,11152,16895,6359,5141.5,4,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000557,-0.085737,-0.162327,-54843.38,11.17,2,1,76,32,200,-5.22,-5.5,9.31,-0.8,-0.96,0
11784,2,0,0,-1.187616,-0.007135,2.05859,35.36,8661037.88,107050.02,-65418.43,1357,1971,2380,379726.05,68.03,360934.82,0.04187713,1350,1350,1924,2275,35784,2745,4646,871.16,1,0,0,2,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01236,-0.007553,-0.01173,104.19,10.92,2,1,23,22,1000,-0.35,0.75,-3.05,109.56,1.13,0
11803,2,0,0,0.36838,0.009819,1.95,51.91,21366407.52,129092.53,199308.03,107,194,208,385651.02,73.35,369504.6,0.054814487,106,106,176,194,2413,316,356,2397.23,8,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006042,0.009328,0.01152,199308.03,9.67,2,1,30,27,3000,1.23,2.33,0.83,214.12,1.14,0
11821,2,3,1,-12.204065,-0.087007,2.012005,6.35,1555495.63,-962.68,-136964.09,21691,13047,8854,29902.51,6.11,53404.96,-0.620471665,21679,21679,12562,8388,35784,22156,17198,3533.04,4,0,0,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000619,-0.088052,-0.112837,218.13,8.33,1,1,61,69,500,-3.88,-3.5,-34.38,-847.78,-1,0
11919,2,0,0,1.37173,0.16,2,7.52,4163355.68,12346.6,666136.91,3625,2954,3360,136637.35,12.15,85945.015,0.761650078,3618,3618,3191,3677,11152,878,1104,15898.68,18,0,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.002966,0.16,0.212164,666136.91,4.08,1,1,104,75,500,9.33,9.75,4.28,-9.8,4.3,0
11967,2,0,0,0.324791,0.014919,1.966894,16.22,3972325.66,1780.13,57300.92,15495,17313,17553,25315.92,4.18,26315.395,-0.196664032,15485,15485,17459,17569,35784,10277,13076,2626.47,3,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448,0.014425,0.014993,-91.26,11.42,2,1,61,69,500,-2.12,-1.25,0.82,5.89,0.35,0
12084,2,0,0,3.928692,0.020228,1.950879,120.11,47892453.65,263828.03,921163.77,2581,779,1145,1146324.12,125.78,573054.85,36.78465605,2578,2578,742,1106,8705,760,1302,17106.08,19,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005509,0.019234,0.020868,-1535.27,5.67,1,1,16,53,3000,2.88,3.14,7.1,53.6,100.41,0
12133,2,0,0,-0.144902,0.003037,1.95,23.11,5661199.83,-1856.79,16332.13,6129,16817,19523,26232.74,5.16,21700.375,0.435555594,6122,6122,16463,20079,35784,15642,11010,2613.48,3,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000328,0.002885,0.003072,-26.01,5.08,2,1,108,59,100,-1.59,-0.62,-0.35,-16.33,2.42,0
12165,2,0,0,-0.556856,-0.001292,3.121071,2.65,647896.51,37.63,-1775.93,20884,47193,45060,983.56,0.16,2098.205,-0.763083223,20873,20873,45468,45426,35784,70038,26562,1008,1,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000058,-0.002741,-0.003393,2.83,3.75,1,1,61,69,100,-0.82,0.25,-0.15,5,-1.45,0
12644,0,0,0,0.806644,0.002246,1.675765,3.37,825620.76,148.39,1253.28,15686,22228,30543,14249.99,2.35,9702.23,1.454440387,15676,15676,21844,29784,35784,18693,29374,871.16,1,0,0,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0.001518,0.001965,-2,2.42,1,0,103,41,100,16.94,12.62,1.52,-5.89,5.68,0
12681,4,0,0,-13.278271,-1.064313,2.0107,4175318.02,4175318.02,-18069.14,-4491394.74,345,292,305,288188.65,9.63,181259.805,0.275640747,334,334,272,292,794,163,175,6306.8,6,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004328,-1.075701,-1.627661,-4491394.74,9.5,2,1,106,66,10000,1.41,2.17,-36.56,13.26,2.12,0
